StationID,StationName,DisplayName,Latitude,Longitude,Elevation,City,stateDesc,CountryDesc,ZipCode
28027,NZWD,Williams Field,-77.8800,166.6500,39,Antarctica,(null),New Zealand,
27896,NZAA,Aukland International Airport,-37.0081,174.7917,23,Aukland,(null),New Zealand,
27785,NZSP,South Pole Station,-90.0000,0.0000,9285,Amunden,(null),New Zealand,
33573,NZCM,Williams Field,-77.8700,166.9700,26,Williams,(null),New Zealand,
25095,NZCH,Christchurch International Airport,-43.4833,172.5500,125,Christchurch,(null),New Zealand,
59638,ZKPY,Sunan (CAPITAL) Airport,39.2000,125.6669,0,Pyongyang,(null),North Korea,
59569,KOSL,Oslo Airport - NE of Oslo,60.2027,11.0838,681,Gardermoen,(null),Norway,
58440,MPOA,Puerto Obaldia Airport,3.6663,77.4163,3,Puerto Obaldia,(null),Panama,
58302,MPVR,El Povenir Airport,9.5634,-79.0040,17,El Porvenir,(null),Panama,
60605,SGEN,Encarnacion Airport - NW of Encarnacion,-27.2999,-55.9100,278,Encarnacion,(null),Paraguay,
53726,SPPY,Chachapoyas Airport,-6.2018,-77.8560,6496,Chachapoyas,(null),Peru,
53517,CDTE,Guillermo D Castillo Airport,6.5055,76.3380,868,Tarapoto,(null),Peru,
57178,W031,Corvo Airport,39.6715,-31.1136,0,Azores,(null),Portugal,
59624,ARND,Rand Airport,-26.2425,28.1511,5482,Germinston,(null),South Africa,
59464,OT,O. R. Tambo International Airport,-26.1391,28.2461,0,Johannesburg,(null),South Africa,
58445,ARLY,Arly Airport,11.5963,1.4805,761,Burkina Faso,(null),South Africa,
56304,VLSK,Valencia Airport - NW of Valencia,39.4894,-0.4816,0,Valencia,(null),Spain,
60309,RCKU,Chiayi Airport - SW of Chiayu,23.4617,120.3929,82,Chiayi,(null),Taiwan,
60310,RCMQ,Taichung Airport,24.2646,120.6205,663,Taichung,(null),Taiwan,
60311,RCNN,Tainan Airport - NE of Pei-kang,23.5833,120.3333,64,Pei-kang,(null),Taiwan,
60312,RCQC,Magong Airport - NE of Makung,23.5686,119.6283,103,Makung,(null),Taiwan,
60313,RCYU,Hualien Airport,24.0230,21.6177,52,Hua-lien,(null),Taiwan,
57180,LTBD,Aydin Airport,37.8500,27.8500,184,Aydin,(null),Turkey,
57723,LTAL,Kastamonu Airport - SE of Kastamonu,41.3169,33.7961,3520,Kastamonu,(null),Turkey,
57525,TRPG,Geralds|Gerald's John A. Osborne Airport - NE of Plymouth,16.7914,-62.1933,551,Montserrat,(null),United Kingdom,
57595,TRPG,Geralds|Gerald's John A. Osborne Airport - NE of Plymouth,16.7914,-62.1933,551,Montserrat,(null),United Kingdom,
57606,CITY,London City Airport - SE of London,51.5052,0.0552,19,London,(null),United Kingdom,
57020,DOWN,Boscombe Down Airport,51.1618,-1.7546,405,Boscombe Down,(null),United Kingdom,
57720,KCMD,Cullman Regional Airport-Folsom Field - NE of Vinemount,34.2686,-86.8580,969,Cullman,Alabama,United States of America,35179
54801,MM22,Bill Pugh Field Airport,34.4450,-87.7116,723,Russellville,Alabama,United States of America,35654
51210,KCQF,H L Sonny Callahan Airport - Fair Hope Municipal Airport SE of Point Clear,30.4605,-87.8770,91,Fair Hope,Alabama,United States of America,36532
45309,K9A4,Courtland Airport,34.6593,-87.3488,588,CourtLand,Alabama,United States of America,35618
46596,KJFX,Walker County Airport - Bevill Field,33.9020,-87.3138,483,Jasper,Alabama,United States of America,35503
48100,KBAN,Ban Farn Airport,30.4265,-87.4708,80,Lillian,Alabama,United States of America,36530
24180,KJKA,Jack Edwards Airport,30.2900,-87.6700,16,Gulf Shores,Alabama,United States of America,36547
6437,KMDQ,Madison County Executive Airport,34.8600,-86.5600,230,Meridianville,Alabama,United States of America,35759
6428,KALX,Thomas C. Russell Field,32.9100,-85.9600,209,Alexander City,Alabama,United States of America,35089
11641,K4A9,Isbell Field,34.4700,-85.7200,267,Fort Payne,Alabama,United States of America,35968
34610,KEUF,NE of Eufaula,31.9500,-85.1300,285,Eufaula,Alabama,United States of America,31754
27737,K8A0,The Albertville Municipal Airport,34.2300,-86.2600,1033,Albertville,Alabama,United States of America,35950
29073,K0J4,Florara Municipal Airport,31.0425,-86.3117,315,Florara,Alabama,United States of America,32538
30816,K1M4,Posey Field - NE of Haleyfield,34.2800,-87.6000,932,Haleyfield,Alabama,United States of America,35565
30817,KPRN,NE of Greenville,31.8457,-86.6107,453,Greenville,Alabama,United States of America,36037
4609,KTCL,Tuscaloosa Municipal Airport,33.2200,-87.6200,161,Tuscaloosa,Alabama,United States of America,35476
4649,KTOI,Troy Municipal Airport,31.8700,-86.0200,387,Troy,Alabama,United States of America,36081
4135,KOZR,Cairns Air Force Base,31.2800,-85.7200,299,Ozark,Alabama,United States of America,36322
3123,KEET,Shelby County Airport,33.1800,-86.7800,571,Alabaster,Alabama,United States of America,35007
3296,KGAD,Gadsden Municipal Weather Reporting Station,33.9726,-86.0891,568,Gadsen,Alabama,United States of America,35906
3381,KGZH,Middleton Field,31.4200,-87.0300,256,Evergreen,Alabama,United States of America,36432
3467,KHSV,Huntsville International-Jones Field,34.6439,-86.7861,630,Huntsville,Alabama,United States of America,35824
3811,KMGM,Dannelly Field,32.3000,-86.4000,207,Montgomery,Alabama,United States of America,36108
3866,KMOB,Mobile Regional Airport,30.6800,-88.2500,207,Mobile,Alabama,United States of America,36608
3891,KMSL,North West Alabama Regional Airport,34.7500,-87.6200,551,Muscle Shoals,Alabama,United States of America,35661
3931,KMXF,Montgomery,32.3800,-86.3700,167,Maxwell Air Force Base,Alabama,United States of America,36112
2658,KANB,Anniston Metropolitan Airport,33.5800,-85.8500,600,Anniston,Alabama,United States of America,36201
2707,KAUO,Auburn/Opelika Airport,32.6200,-85.4300,774,Auburn,Alabama,United States of America,36849
2753,KBFM,Mobile Downtown Airport,30.6300,-88.0700,66,Mobile,Alabama,United States of America,36615
2764,KBHM,Birmingham International Airport,33.5655,-86.7449,630,Birmingham,Alabama,United States of America,35212
3025,KDCU,Pryor Field,34.6600,-86.9400,581,Decatur,Alabama,United States of America,35671
3041,KDHN,Dothan Airport,31.3200,-85.4500,371,Dothan,Alabama,United States of America,36350
5380,PAAK,40 Miles E,58.6800,-155.3200,56,King Salmon,Alaska,United States of America,99615
5381,PAAP,Port Alexander Seaplane Base,56.2500,-134.6500,3,Port Alexander,Alaska,United States of America,99835
5382,PAAQ,Palmer Municipal Airport,61.6000,-149.0800,230,Palmer,Alaska,United States of America,99645
5384,PABE,Bethel Airport,60.7800,-161.8000,128,Bethel,Alaska,United States of America,99611
5389,PABL,Buckland Airport,65.9900,-161.1200,30,Buckland,Alaska,United States of America,99704
5390,PABN,10 Miles W,62.4000,-143.0000,2894,Nabesna,Alaska,United States of America,99737
5391,PABR,Will Rogers Memorial Airport,71.3000,-156.7800,36,Barrow,Alaska,United States of America,99704
5392,PABT,Bettles Airport,66.9200,-151.5200,643,Bettles,Alaska,United States of America,99704
5393,PABV,Butte Municipal Airport,61.4200,-148.4800,95,Butte,Alaska,United States of America,99645
5394,PACD,Cold Bay Airport,55.2000,-162.7300,95,Cold Bay,Alaska,United States of America,99615
5399,PACV,Merie K. Smith Airport,60.5000,-145.5000,59,Crystal Falls,Alaska,United States of America,99737
5402,PADE,Deering Airport,66.0800,-162.7500,16,Deering,Alaska,United States of America,99704
5403,PADK,Adak Airport,51.8800,-176.6500,13,Adak,Alaska,United States of America,99615
5404,PADL,Dillingham Airport,59.0500,-158.5200,95,Dillingham,Alaska,United States of America,99615
5405,PADQ,Kodiak Airport,57.7500,-152.5000,108,Kodiak,Alaska,United States of America,99615
5407,PADU,Unalaska Airport,53.9000,-166.5500,13,Dutch Harbor,Alaska,United States of America,99615
5408,PAEC,10 Miles N,62.8800,-149.8300,1250,Chase,Alaska,United States of America,99654
5410,PAEG,Eagle Airport,64.7800,-141.1400,896,Eagle,Alaska,United States of America,99737
5413,PAEL,Klawock Lake,58.2000,-136.3500,10,Klawock,Alaska,United States of America,99801
5414,PAEM,Skwentna Airport,62.7700,-164.5000,10,Skwentna,Alaska,United States of America,99611
5415,PAEN,Kenai Municipal Airport,60.5700,-151.2500,85,Kenai,Alaska,United States of America,99611
5417,PAFA,Fairbanks International Airport,64.8200,-147.8700,463,Fairbanks,Alaska,United States of America,99709
5419,PAFE,Klawock Lake,56.9614,-133.9103,171,Klawock,Alaska,United States of America,99835
5421,PAFM,Kobuk Valley Park & Wilderness,67.1000,-157.8500,289,Ambler,Alaska,United States of America,99704
5426,PAGA,Edward G. Pikta Sr. Airport,64.7300,-156.9300,151,Galena,Alaska,United States of America,99704
5428,PAGK,Gulkana Airport,62.1500,-145.4500,1575,Gulkana,Alaska,United States of America,99737
5429,PAGM,Gambell Airport,63.7700,-171.7300,26,Gambell,Alaska,United States of America,99704
5430,PAGN,Angoon Seaplane Base,57.5000,-134.5800,36,Angoon,Alaska,United States of America,99801
5431,PAGS,Gustavus Airport,58.4200,-135.7300,30,Gustavus,Alaska,United States of America,99801
5433,PAGY,Skagway Airport,59.4700,-135.3000,23,Skagway,Alaska,United States of America,99801
5436,PAHN,Haines Airport,59.2500,-135.5200,13,Haines,Alaska,United States of America,99801
5437,PAHO,Homer Airport,59.6500,-151.4800,72,Homer,Alaska,United States of America,99603
5438,PAHP,Hooper Bay,61.5300,-166.1500,16,Hooper Bay,Alaska,United States of America,99611
5442,PAHY,Klawock Lake,55.2000,-131.1700,0,Klawock,Alaska,United States of America,99901
5444,PAII,Becharof Lake,58.4200,-156.6300,390,Egegik,Alaska,United States of America,99615
5446,PAIL,Iliamna Airport,59.7500,-154.9200,171,Iliamna,Alaska,United States of America,99556
5448,PAIN,Lake Minchumina,63.7300,-148.9200,1719,Kantishna,Alaska,United States of America,99704
5451,PAJC,Chignik Bay,56.3200,-158.3600,13,Chignik,Alaska,United States of America,99615
5452,PAJN,Juneau International Airport,58.3700,-134.5800,16,Juneau,Alaska,United States of America,99801
5456,PAKK,Akhiok Airport,56.9400,-154.1800,141,Akhiok,Alaska,United States of America,99615
5457,PAKN,King Salmon Airport,58.6800,-156.6500,33,King Salmon,Alaska,United States of America,99615
5459,PAKP,Anaktuvuk Pass Weather,68.1300,-151.7300,2110,Anaktuvuk Pass,Alaska,United States of America,99704
5460,PAKT,Ketchikan International Airport,55.1900,-131.3600,82,Ketchikan,Alaska,United States of America,99901
5461,PAKU,Kuparuk Airport,70.3200,-148.4200,66,Kuparuk,Alaska,United States of America,99701
5462,PAKW,Klawock Lake,55.5800,-133.0800,59,Klawock,Alaska,United States of America,99901
5463,PALH,Tatitlek Airport,61.1800,-148.0300,72,Tatitlek,Alaska,United States of America,99645
5464,PALJ,Port Alsworth Airport,60.2000,-154.3000,266,Port Alsworth,Alaska,United States of America,99639
5469,PAMC,McGrath Airport,62.9700,-155.6200,338,McGrath,Alaska,United States of America,99611
5470,PAMD,Middleton Island Airport,59.4300,-146.3300,46,Middleton Island,Alaska,United States of America,99664
5472,PAMH,Minchumina Airport,63.9000,-152.2700,702,Minchumina,Alaska,United States of America,99704
5473,PAML,Manley Hot Springs Airport,65.0000,-150.6500,269,Manley Hot Springs,Alaska,United States of America,99704
5474,PAMM,Skaters Lake,55.0800,-131.3500,3,Metlakatla,Alaska,United States of America,99901
5475,PAMR,Merrill Field,61.2169,-149.8550,138,Anchorage,Alaska,United States of America,99501
5476,PAMX,McCarthy Number 2 Airport,61.4300,-142.9300,1493,McCarthy,Alaska,United States of America,99737
5477,PAMY,Shoal Bay,60.3900,-166.1880,49,Mekoryuk,Alaska,United States of America,99639
5478,PANC,Anchorage International Airport,61.1690,-150.0278,144,Anchorage,Alaska,United States of America,99530
5479,PANI,Aniak Airport,61.5800,-159.5300,85,Aniak,Alaska,United States of America,99611
5480,PANN,Nenana Municipal Airport,64.5500,-149.0800,361,Nenana,Alaska,United States of America,99704
5484,PANT,Annette Island,55.0300,-131.5700,112,Annette,Alaska,United States of America,99901
5485,PANV,Aniak Airport,62.6500,-159.8200,325,Aniak,Alaska,United States of America,99611
5486,PAOH,Klawock Lake,58.1200,-135.4500,0,Klawock,Alaska,United States of America,99801
5487,PAOM,Nome Airport,64.5200,-165.4500,36,Nome,Alaska,United States of America,99704
5488,PAOR,Northway Airport,62.9700,-141.9300,1716,Northway,Alaska,United States of America,99737
5489,PAOT,Ralph Wien Memorial Airport,66.8800,-162.6000,16,Kotzebue,Alaska,United States of America,99704
5490,PAPB,St George Island School,56.5800,-169.6400,125,St George Island,Alaska,United States of America,99615
5492,PAPG,Petersburg Airport,56.8200,-132.9700,0,Petersburg,Alaska,United States of America,99835
5493,PAPH,Port Heiden Airport,56.9500,-158.6200,95,Port Heiden,Alaska,United States of America,99615
5494,PAPM,Platinum Airport,59.0200,-161.8200,10,Platinum,Alaska,United States of America,99615
5495,PAPO,Point Hope Airport,68.3500,-166.8000,13,Point Hope,Alaska,United States of America,99704
5496,PAPT,Rainy Pass Lodge Airport,62.1000,-152.7500,1837,Puntilla Lake,Alaska,United States of America,99611
5498,PAQT,Nuiqsut Airport,70.2200,-149.0200,56,Nuiqsut,Alaska,United States of America,99704
5499,PARC,Arctic Village Airport,68.1200,-145.5700,2087,Arctic Village,Alaska,United States of America,99737
5502,PASA,Savoonga Airport,63.6800,-170.5000,52,Savoonga,Alaska,United States of America,99704
5503,PASC,Deadhorse Airport,70.2000,-148.4700,75,Deadhorse,Alaska,United States of America,99701
5504,PASD,Sand Point Airport,55.3200,-160.5200,23,Sand Point,Alaska,United States of America,99615
5505,PASH,Shishmaref Airport,66.2700,-166.0500,7,Shishmaref,Alaska,United States of America,99704
5506,PASI,Sitka Rocky Guiterez Airport,57.0700,-135.3500,16,Sitka,Alaska,United States of America,99835
5507,PASK,Selawik Airport,66.6200,-160.0000,26,Selawik,Alaska,United States of America,99704
5508,PASL,Stony River,61.7200,-156.8500,177,Sleetmute,Alaska,United States of America,99611
5509,PASM,Saint Marys Airport,62.0700,-163.3000,312,Pitkas Point,Alaska,United States of America,99611
5510,PASN,Saint Paul Island Airport,57.1500,-170.2200,26,Saint Paul,Alaska,United States of America,99615
5511,PASO,Seldovia Airport,59.4500,-151.6900,30,Seldovia,Alaska,United States of America,99556
5514,PASW,Skwentna Airport,61.9700,-151.1800,148,Skwentna,Alaska,United States of America,99611
5515,PASX,Soldotna Airport,60.4800,-151.0300,108,Soldotna,Alaska,United States of America,99669
5517,PATA,Ralph M. Calhoun Memorial Airport,65.1700,-152.1000,236,Tanana,Alaska,United States of America,99704
5519,PATG,Togiak Airport,59.0500,-160.4000,20,Togiak,Alaska,United States of America,99615
5521,PATK,Talkeetna Airport,62.3000,-150.1000,351,Talkeetna,Alaska,United States of America,99517
5523,PATO,Tatitlek Airport,60.7850,-148.8389,102,Tatitlek,Alaska,United States of America,99587
5528,PAUN,Unalakleet Airport,63.8800,-160.8000,20,Unalakleet,Alaska,United States of America,99704
5530,PAVD,Valdez Airport,61.1300,-146.2500,121,Valdez,Alaska,United States of America,99645
5532,PAWD,Seward Airport,60.1269,-149.4186,23,Seward,Alaska,United States of America,99664
5533,PAWG,Wrangell Airport,56.4800,-132.3700,43,Wrangell,Alaska,United States of America,99901
5534,PAWI,Wainwright Airport,70.6200,-159.8500,30,Wainwright,Alaska,United States of America,99704
5535,PAWN,Akiak Airport,60.7000,-160.0300,98,Akiak,Alaska,United States of America,99611
5537,PAWS,South Naknek Number 2 Airport,58.7000,-156.9800,348,South Naknek,Alaska,United States of America,99615
5539,PAYA,Monti Bay,59.5500,-139.7276,36,Yakutat,Alaska,United States of America,99801
5541,PAZK,Tazina Lake,61.9300,-146.8300,3287,Nelchina,Alaska,United States of America,99645
5555,PFYU,(null),66.5700,-144.7300,430,Fort Yukon,Alaska,United States of America,99737
5626,PPIZ,(null),69.8200,-162.9200,20,Point Lay/DEW,Alaska,United States of America,99704
30877,PADG,NE of Kivalina,68.0300,-162.9000,0,Kivalina,Alaska,United States of America,99761
28220,PADM,SE to Marshall,61.8700,-162.0300,102,Marshall,Alaska,United States of America,99585
27837,PANW,New Stuyahok Airport,59.4500,-157.3300,302,New Stuyahok ,Alaska,United States of America,99636
28050,PAOU,Nelson Lagoon Airport,56.0000,-161.1700,13,Nelson Lagoon,Alaska,United States of America,99571
28106,PAKI,Kipnuk Airport,59.9300,-164.0300,10,Kipnuk,Alaska,United States of America,99614
28139,PAJZ,New Koliganek Airport,59.7300,-157.2600,269,Koliganek,Alaska,United States of America,99636
8687,PAKV,Kaltag Airport,64.3300,-158.7100,52,Kaltag,Alaska,United States of America,99704
8688,PAGL,Golovin Airport,64.5500,-163.0500,8,Golovin,Alaska,United States of America,99704
9576,PAFK,Tin Creek Airport,62.5400,-153.6200,321,Tin Creek,Alaska,United States of America,99611
10304,PAVL,Kivalina Airport,67.7400,-164.5300,3,Kivalina,Alaska,United States of America,99704
48366,PFNO,Robert (Bob) Curtis Memorial Airport,66.8175,-161.0222,55,Noorvic,Alaska,United States of America,99709
48927,KTBX,Bullen Point Air Force Station - SE of Bullen,70.1727,-146.8360,18,Kaktovic,Alaska,United States of America,99506
42307,KEMK,Emmonak Airport - NE of Emmonak,62.7861,-164.4907,0,Emmonak,Alaska,United States of America,99581
42230,PAGH,SW of Shungnak,66.8800,-157.1700,197,Shungnak,Alaska,United States of America,99773
44414,PAHP,Hooper Bay Airport - SW of Hooper Bay,61.5238,-166.1466,13,Hooper Bay,Alaska,United States of America,99519
53040,PFSH,Shaktoolik Airport - NW of Shaktoolik,64.3710,-161.2239,24,Shaktoolik,Alaska,United States of America,99771
60382,KPVE,Perryville Airport,55.9067,-159.1608,30,Perryville,Alaska,United States of America,63775
60104,PAHX,Shageluk Airport - NW of Shageluk,62.6923,-159.5692,76,Shageluk,Alaska,United States of America,99665
60105,PFCL,Clarks Point Airport,58.8336,-158.5293,65,Clarks Point,Alaska,United States of America,99569
60106,PFWS,South Naknek Nr 2 Airport,58.7020,-157.0025,162,South Naknek,Alaska,United States of America,99670
59101,K5C5,El Capitan Lodge Seaplane Base,55.9585,-133.2533,0,Craig,Alaska,United States of America,99921
60304,KAZC,Colorado City Municipal Airport - SW of Colorado City,36.9599,-113.0138,4874,Colorado City,Arizona,United States of America,86021
59521,KHII,Lake Havasu City Airport- NW of Lake Havasu City,34.5711,-114.3583,781,Lake Havasu City,Arizona,United States of America,86405
60442,KGXF,Gila Bend Air Force Auxiliary Airport - SE of Gila Bend,32.8875,-112.7198,883,Gila Bend,Arizona,United States of America,85337
55071,TCU7,Tucson International Airport n- SE of Tucson,32.1161,-110.4911,2643,Tucson,Arizona,United States of America,85634
58087,PAGE,Page Municipal Airport - NE of Page,36.9260,-111.4483,4116,Page,Arizona,United States of America,86040
58221,KDYA,Davis Monthan Air Force Base,32.1663,-110.8830,2704,Tucson,Arizona,United States of America,85708
43909,KNqF,Gateway East KNXV TV Heliport,33.4547,-111.9838,1185,Phoenix,Arizona,United States of America,85008
42375,KPAN,Payson Airport - NW of Payson,34.2568,-111.3392,5157,Payson ,Arizona,United States of America,85541
47077,KGYR,Phoenix Goodyear Airport - SW of Goodyear,33.4237,-112.3744,968,Goodyear,Arizona,United States of America,95338
6414,KCHD,Chandler Municipal Airport,33.2700,-111.8100,379,Chandler,Arizona,United States of America,85249
27118,C7027,CW7027,33.2100,-111.7600,1260,Chandler,Arizona,United States of America,85249
32398,KRYN,SW of Tucson Estates,32.1400,-111.1700,2418,Tucson Estates,Arizona,United States of America,85757
41384,KBXK,Buckeye Municipal Airport - NW of Buckeye,33.4204,-112.6861,1033,Buckeye,Arizona,United States of America,85326
4673,KTUS,Tucson International Airport,32.1200,-110.9300,2579,Tucson,Arizona,United States of America,85706
4523,KSOW,Show Low Municipal,34.2700,-110.0000,6411,Show Low,Arizona,United States of America,85901
4196,KPGA,Page Municipal Airport,36.9300,-111.4500,4291,Page,Arizona,United States of America,86045
4209,KPHX,Sky Harbor International Airport,33.4277,-112.0038,1106,Phoenix,Arizona,United States of America,85034
4251,KPRC,Love Field,34.6500,-112.4200,5000,Prescott,Arizona,United States of America,86301
4036,KNYL,Yuma Marine Corps Air Station,32.8700,-114.3500,210,Yuma,Arizona,United States of America,85367
4081,KOLS,Nogales International Airport,31.4200,-110.8500,3884,Nogales,Arizona,United States of America,85621
4371,KRQE,Window Rock Airport,35.6600,-109.0500,6742,Window Rock,Arizona,United States of America,87319
4411,KSAD,Safford Municipal Airport,32.8600,-109.6300,3176,Safford,Arizona,United States of America,85546
4434,KSDL,Scottsdale Airport,33.6228,-111.9106,1509,Scottsdale,Arizona,United States of America,85254
4481,KSJN,St. Johns Industrial Airpark,34.5200,-109.3800,5732,St. Johns,Arizona,United States of America,85938
3549,KINW,Winslow Municipal Airport,35.0200,-110.7300,4888,Winslow,Arizona,United States of America,86047
3566,KIWA,Williams Gateway Airport,33.3200,-111.6500,1352,Williams,Arizona,United States of America,85212
3733,KLUF,Luke Air Force Base,33.5350,-112.3832,1089,Phoenix,Arizona,United States of America,85309
3518,KIFP,Laughlin/Bullhead Int. Airport,35.1100,-114.5000,548,Bullhead City,Arizona,United States of America,86429
3520,KIGM,Kingman Airport,35.2700,-113.9500,3386,Kingman,Arizona,United States of America,86401
3378,KGYR,Phoenix Goodyear Municipal Airport,33.4237,-112.3744,968,Goodyear,Arizona,United States of America,85338
3303,KGBN,Gila Bend U.S Army Airfieldnd,32.8800,-112.7200,860,Gila Bend,Arizona,United States of America,85322
3306,KGCN,Grand Canyon National Park Airport,35.9500,-112.1500,6614,Grand Canyon,Arizona,United States of America,86046
3312,KGEU,Glendale Municipal Airport,33.5281,-112.2926,1066,Glendale,Arizona,United States of America,85087
3227,KFFZ,Falcon Field,33.4700,-111.7300,1391,Mesa,Arizona,United States of America,85205
3232,KFHU,Libby Airport,31.6000,-110.3500,4718,Fort Huachuca,Arizona,United States of America,85613
3242,KFLG,Flagstaff Pulliam Airport,35.1300,-111.6700,7192,Flagstaff,Arizona,United States of America,86336
3092,KDVT,Deer Valley Municipal Airport,33.6903,-112.0662,1476,Phoenix,Arizona,United States of America,85024
3056,KDMA,Davis-Monthan Air Force Base,32.1667,-110.8833,2703,Tucson,Arizona,United States of America,85707
3086,KDUG,Douglas Bisbee International,31.4700,-109.6000,4150,Douglas,Arizona,United States of America,85607
2901,KCGZ,Casa Grande Automatic Reporting Station,32.9500,-111.7700,1463,Casa Grande,Arizona,United States of America,85222
3033,KDEQ,Helms Sevier County Airport,34.0500,-93.6000,348,De Queen,Arkansas,United States of America,71958
